channel,sku,date,inventory_units,inventory_cost,inventory_retail
003:Outlet,197516776380,4/19/2025,2,7.7,118
003:Outlet,197516776397,4/19/2025,81,311.85,4779
003:Outlet,197516776403,4/19/2025,217,835.45,12803
003:Outlet,197516776410,4/19/2025,332,1278.2,19588
003:Outlet,197516776427,4/19/2025,407,1566.95,24013
003:Outlet,197516776434,4/19/2025,330,1270.5,19470
003:Outlet,197516776441,4/19/2025,240,924,14160
003:Outlet,197516776458,4/19/2025,87,334.95,5133
003:Outlet,197516776465,4/19/2025,1,3.85,59
003:Outlet,197516776472,4/19/2025,55,211.75,3245
003:Outlet,197516776489,4/19/2025,157,604.45,9263
003:Outlet,197516776496,4/19/2025,236,908.6,13924
003:Outlet,197516776502,4/19/2025,288,1108.8,16992
003:Outlet,197516776519,4/19/2025,228,877.8,13452
003:Outlet,197516776526,4/19/2025,174,669.9,10266
003:Outlet,197516776533,4/19/2025,62,238.7,3658
003:Outlet,197516776564,4/19/2025,204,2295,24276
003:Outlet,197516776571,4/19/2025,364,4095,43316
003:Outlet,197516776588,4/19/2025,377,4241.25,44863
003:Outlet,197516776595,4/19/2025,262,2947.5,31178
003:Outlet,197516776601,4/19/2025,177,1991.25,21063
003:Outlet,197516776649,4/19/2025,158,1777.5,18802
003:Outlet,197516776656,4/19/2025,303,3408.75,36057
003:Outlet,197516776663,4/19/2025,316,3555,37604
003:Outlet,197516776670,4/19/2025,220,2475,26180
003:Outlet,197516776687,4/19/2025,151,1698.75,17969
003:Outlet,197516776700,4/19/2025,2,22.5,238
003:Outlet,197516776885,4/19/2025,240,1639.2,18960
003:Outlet,197516776892,4/19/2025,276,1885.08,21804
003:Outlet,197516776908,4/19/2025,303,2069.49,23937
003:Outlet,197516776915,4/19/2025,213,1454.79,16827
003:Outlet,197516776922,4/19/2025,119,812.77,9401
003:Outlet,197516776939,4/19/2025,3,20.49,237
003:Outlet,197516776946,4/19/2025,1,6.83,79
003:Outlet,197516776960,4/19/2025,203,1386.49,16037
003:Outlet,197516776977,4/19/2025,228,1557.24,18012
003:Outlet,197516776984,4/19/2025,256,1748.48,20224
003:Outlet,197516776991,4/19/2025,179,1222.57,14141
003:Outlet,197516777004,4/19/2025,105,717.15,8295
003:Outlet,197516777011,4/19/2025,6,40.98,474
003:Outlet,197516777288,4/19/2025,157,1075.45,13973
003:Outlet,197516777295,4/19/2025,215,1472.75,19135
003:Outlet,197516777301,4/19/2025,191,1308.35,16999
003:Outlet,197516777318,4/19/2025,116,794.6,10324
003:Outlet,197516777325,4/19/2025,66,452.1,5874
003:Outlet,197516777363,4/19/2025,111,760.35,9879
003:Outlet,197516777370,4/19/2025,157,1075.45,13973
003:Outlet,197516777387,4/19/2025,151,1034.35,13439
003:Outlet,197516777394,4/19/2025,88,602.8,7832
003:Outlet,197516777400,4/19/2025,59,404.15,5251
003:Outlet,197516778407,4/19/2025,183,1015.65,14457
003:Outlet,197516778414,4/19/2025,208,1154.4,16432
003:Outlet,197516778421,4/19/2025,231,1282.05,18249
003:Outlet,197516778438,4/19/2025,156,865.8,12324
003:Outlet,197516778445,4/19/2025,97,538.35,7663
003:Outlet,197516778483,4/19/2025,162,899.1,12798
003:Outlet,197516778490,4/19/2025,178,987.9,14062
003:Outlet,197516778506,4/19/2025,191,1060.05,15089
003:Outlet,197516778513,4/19/2025,140,777,11060
003:Outlet,197516778520,4/19/2025,85,471.75,6715
003:Outlet,197516778537,4/19/2025,3,16.65,237
003:Outlet,197516781124,4/19/2025,48,199.2,2832
003:Outlet,197516781131,4/19/2025,124,514.6,7316
003:Outlet,197516781148,4/19/2025,176,730.4,10384
003:Outlet,197516781155,4/19/2025,189,784.35,11151
003:Outlet,197516781162,4/19/2025,137,568.55,8083
003:Outlet,197516781179,4/19/2025,76,315.4,4484
003:Outlet,197516781186,4/19/2025,61,253.15,3599
003:Outlet,197516781537,4/19/2025,195,2164.5,25155
003:Outlet,197516781544,4/19/2025,228,2530.8,29412
003:Outlet,197516781551,4/19/2025,206,2286.6,26574
003:Outlet,197516781568,4/19/2025,140,1554,18060
003:Outlet,197516781575,4/19/2025,78,865.8,10062
003:Outlet,197516781582,4/19/2025,48,532.8,6192
003:Outlet,197516781933,4/19/2025,177,1478.426248,15600.694
003:Outlet,197516781940,4/19/2025,233,1918.064426,20577.771
003:Outlet,197516781957,4/19/2025,269,2214.882444,23774.848
003:Outlet,197516781964,4/19/2025,197,1623.248204,17456.847
003:Outlet,197516781971,4/19/2025,131,1083.372604,11638.231
003:Outlet,197516781988,4/19/2025,110,907.136037,9776.154
003:Outlet,197516782091,4/19/2025,140,1183.591802,12342.309
003:Outlet,197516782107,4/19/2025,186,1563.273783,16443.232
003:Outlet,197516782114,4/19/2025,204,1679.724333,18031.386
003:Outlet,197516782121,4/19/2025,155,1277.294148,13739.616
003:Outlet,197516782138,4/19/2025,105,865.7040555,9324.231
003:Outlet,197516782145,4/19/2025,91,750.386037,8085.154
003:Outlet,197516782329,4/19/2025,1,7.65,89
003:Outlet,197516782336,4/19/2025,262,2014.047312,23255.693
003:Outlet,197516782343,4/19/2025,285,2184.36442,25302.693
003:Outlet,197516782350,4/19/2025,267,2040.862809,23693.77
003:Outlet,197516782367,4/19/2025,195,1490.737685,17313.462
003:Outlet,197516782374,4/19/2025,139,1063.181281,12364.077
003:Outlet,197516782381,4/19/2025,78,596.7,6942
003:Outlet,197516782480,4/19/2025,1,7.65,89
003:Outlet,197516782497,4/19/2025,201,1541.76442,17826.693
003:Outlet,197516782503,4/19/2025,233,1780.762809,20667.77
003:Outlet,197516782510,4/19/2025,217,1669.966031,19257.616
003:Outlet,197516782527,4/19/2025,154,1177.087685,13664.462
003:Outlet,197516782534,4/19/2025,112,856.4625618,9954.154
003:Outlet,197516782541,4/19/2025,56,428.4,4984
003:Outlet,197516782565,4/19/2025,136,1264.8,16184
003:Outlet,197516782572,4/19/2025,248,2306.4,29512
003:Outlet,197516782589,4/19/2025,255,2371.5,30345
003:Outlet,197516782596,4/19/2025,177,1646.1,21063
003:Outlet,197516782602,4/19/2025,120,1116,14280
003:Outlet,197516782640,4/19/2025,122,1134.6,14518
003:Outlet,197516782657,4/19/2025,241,2241.3,28679
003:Outlet,197516782664,4/19/2025,233,2166.9,27727
003:Outlet,197516782671,4/19/2025,175,1627.5,20825
003:Outlet,197516782688,4/19/2025,109,1013.7,12971
003:Outlet,197516782701,4/19/2025,1,9.3,119
003:Outlet,197516782725,4/19/2025,220,1243,17380
003:Outlet,197516782732,4/19/2025,249,1406.85,19671
003:Outlet,197516782749,4/19/2025,275,1553.75,21725
003:Outlet,197516782756,4/19/2025,194,1096.1,15326
003:Outlet,197516782763,4/19/2025,109,615.85,8611
003:Outlet,197516782800,4/19/2025,138,779.7,10902
003:Outlet,197516782817,4/19/2025,156,881.4,12324
003:Outlet,197516782824,4/19/2025,172,971.8,13588
003:Outlet,197516782831,4/19/2025,122,689.3,9638
003:Outlet,197516782848,4/19/2025,68,384.2,5372
003:Outlet,197516785924,4/19/2025,477,2627.513439,18594.588
003:Outlet,197516787898,4/19/2025,217,1475.6,19313
003:Outlet,197516787904,4/19/2025,227,1543.6,20203
003:Outlet,197516787911,4/19/2025,217,1475.6,19313
003:Outlet,197516787928,4/19/2025,157,1067.6,13973
003:Outlet,197516787935,4/19/2025,111,754.8,9879
003:Outlet,197516787942,4/19/2025,59,401.2,5251
003:Outlet,197516788246,4/19/2025,138,2898,32982
003:Outlet,197516788253,4/19/2025,220,4620,52580
003:Outlet,197516788260,4/19/2025,244,5124,58316
003:Outlet,197516788277,4/19/2025,241,5061,57599
003:Outlet,197516788284,4/19/2025,224,4704,53536
003:Outlet,197516788291,4/19/2025,160,3360,38240
003:Outlet,197516788307,4/19/2025,137,2877,32743
003:Outlet,197516788314,4/19/2025,99,2079,23661
003:Outlet,197516788321,4/19/2025,98,2058,23422
003:Outlet,197516788338,4/19/2025,45,945,10755
003:Outlet,197516788345,4/19/2025,66,1386,15774
003:Outlet,197516788369,4/19/2025,92,1932,21988
003:Outlet,197516788376,4/19/2025,151,3171,36089
003:Outlet,197516788383,4/19/2025,167,3507,39913
003:Outlet,197516788390,4/19/2025,159,3339,38001
003:Outlet,197516788406,4/19/2025,136,2856,32504
003:Outlet,197516788413,4/19/2025,114,2394,27246
003:Outlet,197516788420,4/19/2025,103,2163,24617
003:Outlet,197516788437,4/19/2025,76,1596,18164
003:Outlet,197516788444,4/19/2025,73,1533,17447
003:Outlet,197516788451,4/19/2025,42,882,10038
003:Outlet,197516788468,4/19/2025,50,1050,11950
003:Outlet,197516788864,4/19/2025,95,1230.25,18905
003:Outlet,197516788871,4/19/2025,139,1800.05,27661
003:Outlet,197516788888,4/19/2025,137,1774.15,27263
003:Outlet,197516788895,4/19/2025,141,1825.95,28059
003:Outlet,197516788901,4/19/2025,125,1618.75,24875
003:Outlet,197516788918,4/19/2025,100,1295,19900
003:Outlet,197516788925,4/19/2025,65,841.75,12935
003:Outlet,197516788932,4/19/2025,61,789.95,12139
003:Outlet,197516788949,4/19/2025,69,893.55,13731
003:Outlet,197516788956,4/19/2025,27,349.65,5373
003:Outlet,197516788963,4/19/2025,37,479.15,7363
003:Outlet,197516789373,4/19/2025,91,1638,14469
003:Outlet,197516789380,4/19/2025,138,2484,21942
003:Outlet,197516789397,4/19/2025,137,2466,21783
003:Outlet,197516789403,4/19/2025,102,1836,16218
003:Outlet,197516789410,4/19/2025,59,1062,9381
003:Outlet,197516789427,4/19/2025,4,72,636
003:Outlet,197516789458,4/19/2025,92,1375.4,13708
003:Outlet,197516789465,4/19/2025,148,2212.6,22052
003:Outlet,197516789472,4/19/2025,150,2242.5,22350
003:Outlet,197516789489,4/19/2025,129,1928.55,19221
003:Outlet,197516789496,4/19/2025,97,1450.15,14453
003:Outlet,197516789502,4/19/2025,2,29.9,298
003:Outlet,197516789533,4/19/2025,69,603.1710501,8190.591
003:Outlet,197516789540,4/19/2025,108,944.2280668,12824.788
003:Outlet,197516789557,4/19/2025,96,839.2280668,11396.788
003:Outlet,197516789564,4/19/2025,96,839.2280668,11396.788
003:Outlet,197516789571,4/19/2025,97,848.1710501,11522.591
003:Outlet,197516789588,4/19/2025,75,655.6710501,8904.591
003:Outlet,197516789595,4/19/2025,76,664.4210501,9023.591
003:Outlet,197516789601,4/19/2025,65,568.75,7735
003:Outlet,197516789618,4/19/2025,72,630,8568
003:Outlet,197516789625,4/19/2025,24,210,2856
003:Outlet,197516789632,4/19/2025,17,148.75,2023
003:Outlet,197516789908,4/19/2025,117,1051.478175,13902.591
003:Outlet,197516789915,4/19/2025,156,1398.578175,18543.591
003:Outlet,197516789922,4/19/2025,166,1487.578175,19733.591
003:Outlet,197516789939,4/19/2025,156,1398.578175,18543.591
003:Outlet,197516789946,4/19/2025,138,1238.378175,16401.591
003:Outlet,197516789953,4/19/2025,111,998.078175,13188.591
003:Outlet,197516789960,4/19/2025,83,748.878175,9856.591
003:Outlet,197516789977,4/19/2025,70,626.392725,8323.197
003:Outlet,197516789984,4/19/2025,67,599.692725,7966.197
003:Outlet,197516789991,4/19/2025,46,409.4,5474
003:Outlet,197516790003,4/19/2025,47,418.3,5593
003:Outlet,197516790164,4/19/2025,120,1074.78545,14266.394
003:Outlet,197516790171,4/19/2025,172,1540.978175,20447.591
003:Outlet,197516790188,4/19/2025,190,1701.178175,22589.591
003:Outlet,197516790195,4/19/2025,158,1416.378175,18781.591
003:Outlet,197516790201,4/19/2025,153,1371.878175,18186.591
003:Outlet,197516790218,4/19/2025,122,1095.978175,14497.591
003:Outlet,197516790225,4/19/2025,96,864.578175,11403.591
003:Outlet,197516790232,4/19/2025,76,679.792725,9037.197
003:Outlet,197516790249,4/19/2025,74,661.992725,8799.197
003:Outlet,197516790256,4/19/2025,51,453.9,6069
003:Outlet,197516790263,4/19/2025,56,498.4,6664
003:Outlet,197516790294,4/19/2025,92,1012,14628
003:Outlet,197516790300,4/19/2025,129,1419,20511
003:Outlet,197516790317,4/19/2025,130,1430,20670
003:Outlet,197516790324,4/19/2025,118,1298,18762
003:Outlet,197516790331,4/19/2025,140,1540,22260
003:Outlet,197516790348,4/19/2025,91,1001,14469
003:Outlet,197516790355,4/19/2025,72,792,11448
003:Outlet,197516790362,4/19/2025,64,704,10176
003:Outlet,197516790379,4/19/2025,64,704,10176
003:Outlet,197516790386,4/19/2025,35,385,5565
003:Outlet,197516790393,4/19/2025,41,451,6519
003:Outlet,197516790447,4/19/2025,96,1055.757358,15254.847
003:Outlet,197516790454,4/19/2025,135,1484.272074,21437.541
003:Outlet,197516790461,4/19/2025,138,1517.272074,21914.541
003:Outlet,197516790478,4/19/2025,127,1396.272074,20165.541
003:Outlet,197516790485,4/19/2025,116,1275.272074,18416.541
003:Outlet,197516790492,4/19/2025,95,1044.272074,15077.541
003:Outlet,197516790508,4/19/2025,75,824.272074,11897.541
003:Outlet,197516790515,4/19/2025,70,770,11130
003:Outlet,197516790522,4/19/2025,69,759,10971
003:Outlet,197516790539,4/19/2025,34,374,5406
003:Outlet,197516790546,4/19/2025,45,495,7155
003:Outlet,197516793516,4/19/2025,64,1363.2,15296
003:Outlet,197516793523,4/19/2025,99,2108.7,23661
003:Outlet,197516793530,4/19/2025,169,3599.7,40391
003:Outlet,197516793547,4/19/2025,152,3237.6,36328
003:Outlet,197516793554,4/19/2025,268,5708.4,64052
003:Outlet,197516793561,4/19/2025,185,3940.5,44215
003:Outlet,197516793578,4/19/2025,292,6219.6,69788
003:Outlet,197516793585,4/19/2025,242,5154.6,57838
003:Outlet,197516793592,4/19/2025,170,3621,40630
003:Outlet,197516793608,4/19/2025,70,1491,16730
003:Outlet,197516793615,4/19/2025,29,617.7,6931
003:Outlet,197516793622,4/19/2025,12,255.6,2868
003:Outlet,197516793639,4/19/2025,2,42.6,478
003:Outlet,197516793660,4/19/2025,44,968,10516
003:Outlet,197516793677,4/19/2025,73,1606,17447
003:Outlet,197516793684,4/19/2025,135,2970,32265
003:Outlet,197516793691,4/19/2025,112,2464,26768
003:Outlet,197516793707,4/19/2025,186,4092,44454
003:Outlet,197516793714,4/19/2025,131,2882,31309
003:Outlet,197516793721,4/19/2025,219,4818,52341
003:Outlet,197516793738,4/19/2025,182,4004,43498
003:Outlet,197516793745,4/19/2025,130,2860,31070
003:Outlet,197516793752,4/19/2025,49,1078,11711
003:Outlet,197516793769,4/19/2025,22,484,5258
003:Outlet,197516793776,4/19/2025,10,220,2390
003:Outlet,197516793783,4/19/2025,1,22,239
003:Outlet,197516793813,4/19/2025,22,572,5918
003:Outlet,197516793820,4/19/2025,39,1014,10491
003:Outlet,197516793837,4/19/2025,59,1534,15871
003:Outlet,197516793844,4/19/2025,59,1534,15871
003:Outlet,197516793851,4/19/2025,96,2496,25824
003:Outlet,197516793868,4/19/2025,67,1742,18023
003:Outlet,197516793875,4/19/2025,108,2808,29052
003:Outlet,197516793882,4/19/2025,85,2210,22865
003:Outlet,197516793899,4/19/2025,63,1638,16947
003:Outlet,197516793905,4/19/2025,25,650,6725
003:Outlet,197516793912,4/19/2025,11,286,2959
003:Outlet,197516793929,4/19/2025,5,130,1345
003:Outlet,197516793936,4/19/2025,1,26,269
003:Outlet,197516793974,4/19/2025,101,3080.5,27169
003:Outlet,197516793981,4/19/2025,120,3660,32280
003:Outlet,197516793998,4/19/2025,125,3812.5,33625
003:Outlet,197516794001,4/19/2025,78,2379,20982
003:Outlet,197516794018,4/19/2025,66,2013,17754
003:Outlet,197516794025,4/19/2025,40,1220,10760
003:Outlet,197516794643,4/19/2025,64,864,13376
003:Outlet,197516794650,4/19/2025,102,1377,21318
003:Outlet,197516794667,4/19/2025,167,2254.5,34903
003:Outlet,197516794674,4/19/2025,142,1917,29678
003:Outlet,197516794681,4/19/2025,232,3132,48488
003:Outlet,197516794698,4/19/2025,147,1984.5,30723
003:Outlet,197516794704,4/19/2025,203,2740.5,42427
003:Outlet,197516794711,4/19/2025,184,2484,38456
003:Outlet,197516794728,4/19/2025,112,1512,23408
003:Outlet,197516794735,4/19/2025,40,540,8360
003:Outlet,197516794742,4/19/2025,17,229.5,3553
003:Outlet,197516794759,4/19/2025,6,81,1254
003:Outlet,197516794797,4/19/2025,57,769.5,11913
003:Outlet,197516794803,4/19/2025,95,1282.5,19855
003:Outlet,197516794810,4/19/2025,160,2160,33440
003:Outlet,197516794827,4/19/2025,150,2025,31350
003:Outlet,197516794834,4/19/2025,239,3226.5,49951
003:Outlet,197516794841,4/19/2025,170,2295,35530
003:Outlet,197516794858,4/19/2025,266,3591,55594
003:Outlet,197516794865,4/19/2025,218,2943,45562
003:Outlet,197516794872,4/19/2025,165,2227.5,34485
003:Outlet,197516794889,4/19/2025,63,850.5,13167
003:Outlet,197516794896,4/19/2025,26,351,5434
003:Outlet,197516794902,4/19/2025,13,175.5,2717
003:Outlet,197516794919,4/19/2025,1,13.5,209
003:Outlet,197516794940,4/19/2025,44,520.52,6996
003:Outlet,197516794957,4/19/2025,66,780.78,10494
003:Outlet,197516794964,4/19/2025,149,1762.67,23691
003:Outlet,197516794971,4/19/2025,119,1407.77,18921
003:Outlet,197516794988,4/19/2025,225,2661.75,35775
003:Outlet,197516794995,4/19/2025,126,1490.58,20034
003:Outlet,197516795008,4/19/2025,214,2531.62,34026
003:Outlet,197516795015,4/19/2025,154,1821.82,24486
003:Outlet,197516795022,4/19/2025,105,1242.15,16695
003:Outlet,197516795039,4/19/2025,47,556.01,7473
003:Outlet,197516795046,4/19/2025,15,177.45,2385
003:Outlet,197516795053,4/19/2025,6,70.98,954
003:Outlet,197516795060,4/19/2025,1,11.83,159
003:Outlet,197516795091,4/19/2025,44,525.9305361,6986.847
003:Outlet,197516795107,4/19/2025,71,850.4110722,11270.694
003:Outlet,197516795114,4/19/2025,119,1437.333217,18866.082
003:Outlet,197516795121,4/19/2025,113,1366.233217,17912.082
003:Outlet,197516795138,4/19/2025,185,2255.677505,29286.858
003:Outlet,197516795145,4/19/2025,132,1595.913753,20923.929
003:Outlet,197516795152,4/19/2025,207,2507.316433,32803.164
003:Outlet,197516795169,4/19/2025,178,2141.013753,28237.929
003:Outlet,197516795176,4/19/2025,109,1314.302681,17285.235
003:Outlet,197516795183,4/19/2025,47,556.95,7473
003:Outlet,197516795190,4/19/2025,18,213.3,2862
003:Outlet,197516795206,4/19/2025,8,94.8,1272
003:Outlet,197516795213,4/19/2025,1,11.85,159
003:Outlet,197516795398,4/19/2025,40,510,6360
003:Outlet,197516795404,4/19/2025,60,765,9540
003:Outlet,197516795411,4/19/2025,96,1224,15264
003:Outlet,197516795428,4/19/2025,85,1083.75,13515
003:Outlet,197516795435,4/19/2025,114,1453.5,18126
003:Outlet,197516795442,4/19/2025,83,1058.25,13197
003:Outlet,197516795459,4/19/2025,121,1542.75,19239
003:Outlet,197516795466,4/19/2025,106,1351.5,16854
003:Outlet,197516795473,4/19/2025,82,1045.5,13038
003:Outlet,197516795480,4/19/2025,26,331.5,4134
003:Outlet,197516795497,4/19/2025,13,165.75,2067
003:Outlet,197516795503,4/19/2025,10,127.5,1590
003:Outlet,197516795541,4/19/2025,50,875,8450
003:Outlet,197516795558,4/19/2025,79,1382.5,13351
003:Outlet,197516795565,4/19/2025,132,2310,22308
003:Outlet,197516795572,4/19/2025,143,2502.5,24167
003:Outlet,197516795589,4/19/2025,243,4252.5,41067
003:Outlet,197516795596,4/19/2025,202,3535,34138
003:Outlet,197516795602,4/19/2025,348,6090,58812
003:Outlet,197516795619,4/19/2025,379,6632.5,64051
003:Outlet,197516795626,4/19/2025,295,5162.5,49855
003:Outlet,197516795633,4/19/2025,187,3272.5,31603
003:Outlet,197516795640,4/19/2025,122,2135,20618
003:Outlet,197516795657,4/19/2025,70,1225,11830
003:Outlet,197516796296,4/19/2025,43,494.5,6837
003:Outlet,197516796302,4/19/2025,69,793.5,10971
003:Outlet,197516796319,4/19/2025,115,1322.5,18285
003:Outlet,197516796326,4/19/2025,126,1449,20034
003:Outlet,197516796333,4/19/2025,215,2472.5,34185
003:Outlet,197516796340,4/19/2025,178,2047,28302
003:Outlet,197516796357,4/19/2025,307,3530.5,48813
003:Outlet,197516796364,4/19/2025,336,3864,53424
003:Outlet,197516796371,4/19/2025,266,3059,42294
003:Outlet,197516796388,4/19/2025,170,1955,27030
003:Outlet,197516796395,4/19/2025,105,1207.5,16695
003:Outlet,197516796401,4/19/2025,64,736,10176
003:Outlet,197516796418,4/19/2025,1,11.5,159
003:Outlet,197516798542,4/19/2025,34,598.4,6766
003:Outlet,197516798559,4/19/2025,49,862.4,9751
003:Outlet,197516798566,4/19/2025,79,1390.4,15721
003:Outlet,197516798573,4/19/2025,67,1179.2,13333
003:Outlet,197516798580,4/19/2025,97,1707.2,19303
003:Outlet,197516798597,4/19/2025,70,1232,13930
003:Outlet,197516798603,4/19/2025,103,1812.8,20497
003:Outlet,197516798610,4/19/2025,90,1584,17910
003:Outlet,197516798627,4/19/2025,67,1179.2,13333
003:Outlet,197516798634,4/19/2025,24,422.4,4776
003:Outlet,197516798641,4/19/2025,11,193.6,2189
003:Outlet,197516798658,4/19/2025,8,140.8,1592
003:Outlet,197516798665,4/19/2025,1,17.6,199
003:Outlet,197516801532,4/19/2025,86,408.5,5074
003:Outlet,197516801549,4/19/2025,168,798,9912
003:Outlet,197516801556,4/19/2025,258,1225.5,15222
003:Outlet,197516801563,4/19/2025,310,1472.5,18290
003:Outlet,197516801570,4/19/2025,238,1130.5,14042
003:Outlet,197516801587,4/19/2025,186,883.5,10974
003:Outlet,197516801594,4/19/2025,81,384.75,4779
003:Outlet,197516801617,4/19/2025,49,232.75,2891
003:Outlet,197516801624,4/19/2025,137,650.75,8083
003:Outlet,197516801631,4/19/2025,211,1002.25,12449
003:Outlet,197516801648,4/19/2025,254,1206.5,14986
003:Outlet,197516801655,4/19/2025,195,926.25,11505
003:Outlet,197516801662,4/19/2025,152,722,8968
003:Outlet,197516801679,4/19/2025,55,261.25,3245
003:Outlet,197516801693,4/19/2025,29,137.75,1711
003:Outlet,197516801709,4/19/2025,81,384.75,4779
003:Outlet,197516801716,4/19/2025,124,589,7316
003:Outlet,197516801723,4/19/2025,150,712.5,8850
003:Outlet,197516801730,4/19/2025,115,546.25,6785
003:Outlet,197516801747,4/19/2025,90,427.5,5310
003:Outlet,197516801754,4/19/2025,33,156.75,1947
003:Outlet,197516801778,4/19/2025,157,682.95,9263
003:Outlet,197516801785,4/19/2025,420,1827,24780
003:Outlet,197516801792,4/19/2025,644,2801.4,37996
003:Outlet,197516801808,4/19/2025,779,3388.65,45961
003:Outlet,197516801815,4/19/2025,595,2588.25,35105
003:Outlet,197516801822,4/19/2025,466,2027.1,27494
003:Outlet,197516801839,4/19/2025,183,796.05,10797
003:Outlet,197516801853,4/19/2025,98,426.3,5782
003:Outlet,197516801860,4/19/2025,322,1400.7,18998
003:Outlet,197516801877,4/19/2025,501,2179.35,29559
003:Outlet,197516801884,4/19/2025,610,2653.5,35990
003:Outlet,197516801891,4/19/2025,464,2018.4,27376
003:Outlet,197516801907,4/19/2025,366,1592.1,21594
003:Outlet,197516801914,4/19/2025,133,578.55,7847
003:Outlet,197516801938,4/19/2025,33,143.55,1947
003:Outlet,197516801945,4/19/2025,89,387.15,5251
003:Outlet,197516801952,4/19/2025,147,639.45,8673
003:Outlet,197516801969,4/19/2025,166,722.1,9794
003:Outlet,197516801976,4/19/2025,134,582.9,7906
003:Outlet,197516801983,4/19/2025,99,430.65,5841
003:Outlet,197516801990,4/19/2025,37,160.95,2183
003:Outlet,197516802010,4/19/2025,87,378.45,5133
003:Outlet,197516802027,4/19/2025,237,1030.95,13983
003:Outlet,197516802034,4/19/2025,375,1631.25,22125
003:Outlet,197516802041,4/19/2025,467,2031.45,27553
003:Outlet,197516802058,4/19/2025,354,1539.9,20886
003:Outlet,197516802065,4/19/2025,272,1183.2,16048
003:Outlet,197516802072,4/19/2025,98,426.3,5782
003:Outlet,197516802188,4/19/2025,208,1019.2,12272
003:Outlet,197516802195,4/19/2025,271,1327.9,15989
003:Outlet,197516802201,4/19/2025,248,1215.2,14632
003:Outlet,197516802218,4/19/2025,153,749.7,9027
003:Outlet,197516802225,4/19/2025,99,485.1,5841
003:Outlet,197516802249,4/19/2025,12,58.8,708
003:Outlet,197516802263,4/19/2025,280,1372,16520
003:Outlet,197516802270,4/19/2025,399,1955.1,23541
003:Outlet,197516802287,4/19/2025,353,1729.7,20827
003:Outlet,197516802294,4/19/2025,219,1073.1,12921
003:Outlet,197516802300,4/19/2025,133,651.7,7847
003:Outlet,197516802317,4/19/2025,5,24.5,295
003:Outlet,197516802324,4/19/2025,4,19.6,236
003:Outlet,197516802348,4/19/2025,235,1151.5,13865
003:Outlet,197516802355,4/19/2025,305,1494.5,17995
003:Outlet,197516802362,4/19/2025,287,1406.3,16933
003:Outlet,197516802379,4/19/2025,165,808.5,9735
003:Outlet,197516802386,4/19/2025,111,543.9,6549
003:Outlet,197516802393,4/19/2025,3,14.7,177
003:Outlet,197516802409,4/19/2025,3,14.7,177
003:Outlet,197516802423,4/19/2025,188,902.4,11092
003:Outlet,197516802430,4/19/2025,249,1195.2,14691
003:Outlet,197516802447,4/19/2025,241,1156.8,14219
003:Outlet,197516802454,4/19/2025,139,667.2,8201
003:Outlet,197516802461,4/19/2025,78,374.4,4602
003:Outlet,197516802508,4/19/2025,150,720,8850
003:Outlet,197516802515,4/19/2025,214,1027.2,12626
003:Outlet,197516802522,4/19/2025,198,950.4,11682
003:Outlet,197516802539,4/19/2025,116,556.8,6844
003:Outlet,197516802546,4/19/2025,68,326.4,4012
003:Outlet,197516802584,4/19/2025,88,422.4,5192
003:Outlet,197516802591,4/19/2025,129,619.2,7611
003:Outlet,197516802607,4/19/2025,116,556.8,6844
003:Outlet,197516802614,4/19/2025,67,321.6,3953
003:Outlet,197516802621,4/19/2025,38,182.4,2242
003:Outlet,197516802669,4/19/2025,124,595.2,7316
003:Outlet,197516802676,4/19/2025,177,849.6,10443
003:Outlet,197516802683,4/19/2025,167,801.6,9853
003:Outlet,197516802690,4/19/2025,94,451.2,5546
003:Outlet,197516802706,4/19/2025,55,264,3245
003:Outlet,197516802744,4/19/2025,98,509.6,5782
003:Outlet,197516802751,4/19/2025,144,748.8,8496
003:Outlet,197516802768,4/19/2025,136,707.2,8024
003:Outlet,197516802775,4/19/2025,79,410.8,4661
003:Outlet,197516802782,4/19/2025,44,228.8,2596
003:Outlet,197516804502,4/19/2025,76,364.8,4484
003:Outlet,197516804519,4/19/2025,174,835.2,10266
003:Outlet,197516804526,4/19/2025,284,1363.2,16756
003:Outlet,197516804533,4/19/2025,287,1377.6,16933
003:Outlet,197516804540,4/19/2025,198,950.4,11682
003:Outlet,197516804557,4/19/2025,101,484.8,5959
003:Outlet,197516804564,4/19/2025,86,412.8,5074
003:Outlet,197516804588,4/19/2025,67,321.6,3953
003:Outlet,197516804595,4/19/2025,118,566.4,6962
003:Outlet,197516804601,4/19/2025,227,1089.6,13393
003:Outlet,197516804618,4/19/2025,225,1080,13275
003:Outlet,197516804625,4/19/2025,172,825.6,10148
003:Outlet,197516804632,4/19/2025,82,393.6,4838
003:Outlet,197516804649,4/19/2025,47,225.6,2773
003:Outlet,197516804748,4/19/2025,69,293.25,4071
003:Outlet,197516804755,4/19/2025,155,658.75,9145
003:Outlet,197516804762,4/19/2025,242,1028.5,14278
003:Outlet,197516804779,4/19/2025,242,1028.5,14278
003:Outlet,197516804786,4/19/2025,172,731,10148
003:Outlet,197516804793,4/19/2025,103,437.75,6077
003:Outlet,197516804809,4/19/2025,81,344.25,4779
003:Outlet,197516804823,4/19/2025,63,267.75,3717
003:Outlet,197516804830,4/19/2025,142,603.5,8378
003:Outlet,197516804847,4/19/2025,225,956.25,13275
